,X,loan_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,rate
1344,582741,34000.0,34000.0,1,18.25%,868.01,4,20,toolroom specialist,1,68000.0,Verified,Oct-15,Fully Paid,n,,1,Credit card refinancing,450xx,34,35.23,0.1825
1345,189184,16800.0,16800.0,1,18.75%,433.5,3,17,Certus Bank,1,40000.0,Verified,Nov-12,Charged Off,n,  Borrower added on 10/24/12 > Payoff Bank of America<br>,1,Credit Card Refi,296xx,39,8.97,0.1875
1346,1217395,20000.0,20000.0,0,11.49%,659.43,1,9,registered nurse,1,240000.0,Not Verified,Jul-16,Fully Paid,n,,4,Home improvement,934xx,4,13.59,0.1149
1347,2078153,35200.0,35200.0,1,14.47%,827.65,2,11,Vice President ,3,110000.0,Not Verified,Aug-18,Fully Paid,n,,2,Debt consolidation,922xx,4,17.63,0.1447
1348,1513393,18000.0,18000.0,1,11.49%,395.78,1,9,RN,1,115000.0,Verified,Apr-17,Fully Paid,n,,4,Home improvement,800xx,5,23.43,0.1149
1349,907350,23250.0,23250.0,1,14.46%,546.55,2,13,,2,50544.0,Not Verified,Mar-16,Fully Paid,n,,2,,902xx,4,18.42,0.1446
1350,141559,17500.0,17450.0,1,13.11%,399.17,1,8,beck oil,1,53000.0,Verified,May-13,Fully Paid,n,  Borrower added on 05/01/13 > pay off the last of my credit card  loans &amp; finish my 1973 Camaro.<br><br> Borrower added on 05/01/13 > Also pay off existing lending club account.<br>,2,debt conslidation loan & finish car,923xx,4,10.19,0.1311
1351,1958409,3000.0,3000.0,0,11.98%,99.62,1,9,Veterinary Technician ,2,28000.0,Verified,May-18,Current,n,,9,Other,875xx,31,17.32,0.1198
1352,793265,15950.0,15950.0,1,20.49%,426.94,4,23,machinist,1,32000.0,Verified,Apr-15,Current,n,,2,Debt consolidation,546xx,47,33.8,0.2049
1353,1548424,24000.0,24000.0,1,13.59%,553.35,2,11,Commercial Processing/Closing Supervisor,1,57000.0,Verified,Sep-17,Fully Paid,n,,2,Debt consolidation,490xx,21,29.87,0.1359
1354,778160,10000.0,10000.0,0,15.61%,349.65,3,15,Daycare Director,2,52200.0,Source Verified,Apr-15,Fully Paid,n,,9,Other,757xx,42,7.13,0.1561
1355,1006494,29500.0,29500.0,0,13.99%,1008.1,2,13,Principal,2,68500.0,Source Verified,Jan-16,Fully Paid,n,,2,Debt consolidation,388xx,24,20.22,0.1399
1356,1987377,11000.0,11000.0,0,9.92%,354.53,1,6,Analyst,3,110000.0,Source Verified,Apr-18,Current,n,,2,Debt consolidation,930xx,4,13.29,0.0992
1357,1196099,3000.0,3000.0,0,11.49%,98.92,1,9,Operations Supervisor ,1,65000.0,Source Verified,Jul-16,Charged Off,n,,2,Debt consolidation,604xx,13,14.73,0.1149
1358,903379,5000.0,5000.0,0,15.31%,174.09,2,14,BOOKKEEPER,3,65000.0,Source Verified,Mar-16,Current,n,,12,Vacation,070xx,30,22.21,0.1531
1359,486844,10000.0,10000.0,1,13.67%,230.98,2,13,IT Administrator,3,48000.0,Verified,Dec-15,Current,n,,2,Debt consolidation,951xx,4,33.58,0.1367
1360,1731540,12000.0,12000.0,1,16.02%,291.95,2,14,Accounts Payable Clerk ,2,40000.0,Not Verified,Oct-17,Current,n,,2,Debt consolidation,334xx,9,31.83,0.1602
1361,398979,10500.0,10500.0,1,16.59%,258.65,3,15,Cashier ,3,55000.0,Source Verified,May-14,Charged Off,n,,2,Debt consolidation,021xx,18,14.51,0.1659
1362,458332,20000.0,20000.0,1,14.47%,470.26,2,11,Financial Analyst,1,60000.0,Source Verified,Jan-14,Fully Paid,n,,2,Debt consolidation,750xx,42,14.52,0.1447
1363,416156,14400.0,14375.0,1,20.49%,385.45,4,21,clerk,1,75000.0,Source Verified,Apr-14,Fully Paid,n,,9,Other,923xx,4,10.8,0.2049
1364,459991,22500.0,22500.0,0,7.62%,701.14,0,2,Immigration Enforcement Agent,1,100000.0,Source Verified,Jan-14,Charged Off,n,,2,Debt consolidation,087xx,30,13.96,0.0762
1365,1994715,25000.0,25000.0,1,5.31%,475.34,0,0,Geographer,1,108000.0,Not Verified,Apr-18,Current,n,,1,Credit card refinancing,805xx,5,13.36,0.0531
1366,1955172,6275.0,6275.0,0,9.92%,202.25,1,6,Routeman,1,104000.0,Source Verified,May-18,Fully Paid,n,,2,Debt consolidation,057xx,45,26.31,0.0992
1367,185543,10625.0,10625.0,0,14.09%,363.61,1,9,Pharmerica,1,32000.0,Verified,Nov-12,Fully Paid,n,,2,Loan2012,156xx,37,24.79,0.1409
1368,869550,10000.0,10000.0,0,8.67%,316.47,1,5,Learning Manager,1,60000.0,Not Verified,Jan-15,Fully Paid,n,,2,Debt consolidation,840xx,43,23.93,0.0867
1369,1306134,14300.0,14300.0,0,10.49%,464.72,1,7,Accountant,2,62000.0,Verified,Oct-16,Fully Paid,n,,1,Credit card refinancing,925xx,4,20.13,0.1049
1370,718810,12000.0,12000.0,0,13.99%,410.08,2,13,Hospital Services Tech,1,30250.0,Source Verified,Jun-15,Charged Off,n,,2,Debt consolidation,394xx,24,10.04,0.1399
1371,463292,11125.0,11125.0,0,12.85%,374.05,1,8,Teller,2,25960.0,Source Verified,Jan-14,Fully Paid,n,,1,Credit card refinancing,105xx,33,34.22,0.1285
1372,352701,6000.0,6000.0,0,12.99%,202.14,2,10,Student Finance Planner,2,41000.0,Source Verified,Jul-14,Fully Paid,n,,2,Debt consolidation,482xx,21,33.2,0.1299
1373,1497428,24000.0,23950.0,0,14.99%,831.86,2,13,Manager ,1,71000.0,Not Verified,Apr-17,Fully Paid,n,,4,Home improvement,780xx,42,14.32,0.1499
1374,406561,10775.0,10750.0,0,25.80%,432.99,6,30,Threader,2,45000.0,Source Verified,Apr-14,Fully Paid,n,,9,Other,782xx,42,34.32,0.258
1375,46269,6000.0,5950.0,0,9.67%,192.68,1,5,flight attendant,1,59000.0,Verified,Dec-13,Fully Paid,n,,1,Credit card refinancing,773xx,42,22.74,0.0967
1376,75635,8000.0,8000.0,0,14.30%,274.59,2,10,store manager,3,80000.0,Not Verified,Oct-13,Fully Paid,n,  Borrower added on 10/14/13 > looking to consolidate credit card debt.<br>,2,Debt consolidation,951xx,4,10.07,0.14300000000000002
1377,1819839,20000.0,20000.0,1,19.03%,519.15,3,17,Owner,3,65000.0,Not Verified,Feb-18,Late (31-120 days),n,,1,Credit card refinancing,014xx,18,18.6,0.1903
1378,1677383,1500.0,1500.0,0,10.91%,49.05,1,8,S4 ,3,70000.0,Source Verified,Dec-17,Current,n,,8,Moving and relocation,238xx,44,16.94,0.1091
1379,2022476,8400.0,8400.0,0,11.06%,275.25,1,7,Process engineer,3,85000.0,Source Verified,Sep-18,Current,n,,2,Debt consolidation,016xx,18,17.7,0.1106
1380,1110615,7150.0,7150.0,0,19.53%,264.02,3,19,,1,22356.0,Verified,Apr-16,Fully Paid,n,,9,Other,655xx,23,22.38,0.1953
1381,162755,7000.0,7000.0,0,6.03%,213.05,0,0,JPMorgan Chase,1,95000.0,Not Verified,Feb-13,Fully Paid,n,  Borrower added on 02/14/13 > I am an existing LendingClub member and I am refinancing to pay-off the existing LendingClub loan to lower my monthly payments and use what I save in monthly payments to pay off medical bills incured from 2012. Thank you.<br>,2,Debt Consolidation,430xx,34,19.93,0.0603
1382,1975530,11000.0,11000.0,1,17.47%,276.17,3,15,,2,35000.0,Source Verified,Apr-18,Current,n,,1,Credit card refinancing,404xx,16,33.41,0.1747
1383,1812036,25200.0,25200.0,1,26.30%,758.99,4,24,Data Analyst,3,51000.0,Source Verified,Feb-18,Current,n,,2,Debt consolidation,752xx,42,36.14,0.263
1384,847141,7100.0,7100.0,0,13.66%,241.5,2,12,Employee & Labor Relations Human Resourc,1,105000.0,Source Verified,Feb-15,Fully Paid,n,,2,Debt consolidation,225xx,44,8.38,0.1366
1385,588276,16100.0,16100.0,1,7.89%,325.61,0,4,General Manager,1,59000.0,Not Verified,Oct-15,Current,n,,2,Debt consolidation,290xx,39,14.48,0.0789
1386,520950,7750.0,7750.0,0,12.05%,257.6,2,10,,3,17652.0,Verified,Nov-15,Fully Paid,n,,2,Debt consolidation,864xx,3,25.49,0.1205
1387,838392,9600.0,9600.0,0,12.29%,320.19,2,10,"Director, Delivery Management",3,155000.0,Verified,Feb-15,Fully Paid,n,,11,Business,020xx,18,6.55,0.1229
1388,2109431,2350.0,2350.0,0,20.89%,88.41,3,18,ADMIN,3,2951.0,Verified,Jul-18,Current,n,,2,Debt consolidation,641xx,23,29.8,0.2089
1389,1169087,16000.0,16000.0,1,12.79%,362.34,2,10,Utility mechanic,1,160000.0,Not Verified,Aug-16,Current,n,,1,Credit card refinancing,103xx,33,22.86,0.1279
1390,689601,13000.0,13000.0,0,9.17%,414.43,1,6,Research Technician,1,82000.0,Source Verified,Jul-15,Fully Paid,n,,4,Home improvement,875xx,31,13.29,0.0917
1391,1558063,6000.0,6000.0,0,9.93%,193.41,1,6,Retail Manager,3,50000.0,Not Verified,Sep-17,Fully Paid,n,,2,Debt consolidation,752xx,42,26.19,0.0993
1392,1519612,8000.0,8000.0,0,19.99%,297.27,3,18,Police Executive,1,160000.0,Not Verified,Apr-17,Fully Paid,n,,1,Credit card refinancing,928xx,4,1.79,0.1999
1393,1532618,18000.0,18000.0,0,7.97%,563.81,0,4,Accounting Manager,3,120000.0,Source Verified,Sep-17,Fully Paid,n,,2,Debt consolidation,951xx,4,15.08,0.0797
1394,442855,4800.0,4800.0,0,14.64%,165.55,2,12,,1,27546.0,Verified,Feb-14,Fully Paid,n,,2,Debt consolidation,331xx,9,33.9,0.1464
1395,757072,15000.0,15000.0,0,9.99%,483.94,1,7,Techincal Trainer,1,85000.0,Not Verified,May-15,Fully Paid,n,,2,Debt consolidation,786xx,42,19.57,0.0999
1396,1262497,7200.0,7200.0,0,14.99%,249.56,2,13,Business Analyst,3,65000.0,Source Verified,Dec-16,Fully Paid,n,,1,Credit card refinancing,752xx,42,33.73,0.1499
1397,2091877,24000.0,24000.0,0,6.67%,737.44,0,1,Director Advancement Services,1,90000.0,Source Verified,Jul-18,Current,n,,2,Debt consolidation,027xx,18,28.69,0.0667
1398,672121,21000.0,21000.0,0,9.17%,669.46,1,6,"Director of Communications, CONOPS",3,160000.0,Not Verified,Jul-15,Fully Paid,n,,2,Debt consolidation,296xx,39,29.78,0.0917
1399,1520369,15000.0,15000.0,0,10.49%,487.47,1,6,carpenter,2,75000.0,Verified,Apr-17,Current,n,,2,Debt consolidation,622xx,13,5.06,0.1049
1400,977379,6000.0,6000.0,0,8.39%,189.1,1,5,Courtroom Recorder Operator,1,69500.0,Not Verified,Feb-16,Fully Paid,n,,1,Credit card refinancing,016xx,18,13.54,0.0839
1401,1613416,4800.0,4800.0,0,10.91%,156.95,1,8,Medical Assistant,3,45000.0,Verified,Aug-17,Charged Off,n,,1,Credit card refinancing,112xx,33,32.37,0.1091
1402,1838347,2000.0,2000.0,0,14.08%,68.44,2,12,Teacher,3,28000.0,Not Verified,Jan-18,Current,n,,2,Debt consolidation,357xx,1,14.32,0.1408
1403,1133284,16000.0,16000.0,1,13.49%,368.08,2,11,Office Administrator,1,53000.0,Not Verified,Sep-16,Current,n,,2,Debt consolidation,773xx,42,12.43,0.1349
1404,462635,20000.0,20000.0,1,14.98%,475.59,2,12,custodian,2,48000.0,Source Verified,Jan-14,Fully Paid,n,  Borrower added on 01/06/14 > I am using this loan to pay off a few smaller loans so that I dont have so many differerent payments each month and to have one lower monthly payment.<br>,2,Debt consolidation,125xx,33,33.95,0.1498
1405,1229629,5000.0,5000.0,0,16.99%,178.24,3,15,Director,1,195000.0,Source Verified,Dec-16,Charged Off,n,,9,Other,773xx,42,26.83,0.1699
1406,2123109,20000.0,20000.0,0,17.97%,722.75,3,15,Home Attendant,3,46720.0,Source Verified,Jul-18,Current,n,,1,Credit card refinancing,104xx,33,10.2,0.1797
1407,1008246,12000.0,12000.0,1,13.44%,275.75,2,12,FOREMAN,1,52000.0,Not Verified,Jan-16,Current,n,,2,Debt consolidation,615xx,13,31.18,0.1344
1408,801733,22400.0,22400.0,1,19.52%,587.5,4,22,Federal Officer,1,85000.0,Verified,Mar-15,Fully Paid,n,,9,Other,305xx,10,27.05,0.1952
1409,1240646,2500.0,2500.0,0,11.44%,82.37,1,8,Ct/mri technologist ,3,100000.0,Source Verified,Dec-16,Current,n,,12,Vacation,070xx,30,11.99,0.1144
1410,212625,4800.0,4800.0,0,13.67%,163.29,1,9,Moxie Systems Inc,3,90000.0,Not Verified,Jun-12,Fully Paid,n,  Borrower added on 06/12/12 > I would like to purchase gold.<br><br> Borrower added on 06/12/12 > I would like to buy gold and books for my family.<br>,6,Good_Luck,906xx,4,6.55,0.1367
1411,510091,3400.0,3400.0,0,16.99%,121.21,3,17,Teacher,1,79800.0,Source Verified,Nov-15,Charged Off,n,,2,Debt consolidation,433xx,34,34.17,0.1699
1412,923056,28000.0,28000.0,0,8.39%,882.47,1,5,Software Engineer,1,102000.0,Verified,Mar-16,Fully Paid,n,,2,Debt consolidation,329xx,9,30.72,0.0839
1413,1296544,25300.0,25300.0,0,23.99%,992.46,4,21,Clerical/Receptionist,3,69700.0,Verified,Oct-16,Charged Off,n,,2,Debt consolidation,917xx,4,25.08,0.2399
1414,1802110,10000.0,10000.0,0,9.43%,320.01,1,5,Sr. QC Inspector,1,57000.0,Not Verified,Mar-18,Current,n,,1,Credit card refinancing,917xx,4,3.45,0.0943
1415,1406652,16000.0,16000.0,0,15.99%,562.44,2,14,Manager,3,57000.0,Source Verified,Jan-17,Current,n,,2,Debt consolidation,295xx,39,17.77,0.1599
1416,1876355,10000.0,10000.0,0,19.42%,368.69,3,17,Clinical Research Manager,1,78500.0,Not Verified,Jun-18,Late (16-30 days),n,,1,Credit card refinancing,800xx,5,25.78,0.1942
1417,432312,28000.0,28000.0,1,18.92%,725.11,3,18,Registered Nurse,1,85000.0,Source Verified,Mar-14,Fully Paid,n,,2,Debt consolidation,170xx,37,31.03,0.1892
1418,1536369,36000.0,36000.0,1,13.59%,830.03,2,11,Real estate,1,125000.0,Verified,Sep-17,Current,n,,2,Debt consolidation,641xx,23,17.82,0.1359
1419,2081116,7000.0,7000.0,0,7.21%,216.82,0,2,Pet Stylist,3,32000.0,Source Verified,Aug-18,Current,n,,1,Credit card refinancing,327xx,9,18.64,0.0721
1420,1909232,20000.0,20000.0,0,12.13%,665.53,1,9,,3,24000.0,Not Verified,Jun-18,Late (31-120 days),n,,9,Other,333xx,9,2.5,0.1213
1421,1435581,21000.0,21000.0,1,28.72%,663.01,5,25,Regional Director of Sales,1,100000.0,Not Verified,Jun-17,Fully Paid,n,,4,Home improvement,782xx,42,17.84,0.2872
1422,823575,10725.0,10725.0,0,16.99%,382.33,3,17,lead,3,24500.0,Verified,Mar-15,Fully Paid,n,,2,Debt consolidation,170xx,37,26.85,0.1699
1423,930001,2300.0,2300.0,0,11.47%,75.82,1,9,,1,52000.0,Source Verified,Mar-16,Fully Paid,n,,2,Debt consolidation,620xx,13,9.28,0.1147
1424,1889778,3500.0,3500.0,0,5.31%,105.39,0,0,Teritory Manager,3,65000.0,Not Verified,Jun-18,Fully Paid,n,,1,Credit card refinancing,307xx,10,2.47,0.0531
1425,172528,12000.0,12000.0,0,17.27%,429.45,2,14,Electric Motion Company,1,76000.0,Not Verified,Jan-13,Charged Off,n,,2,Debt consolidation,060xx,6,10.06,0.1727
1426,1567528,2800.0,2800.0,0,9.93%,90.26,1,6,"Director, Finance",1,205000.0,Source Verified,Aug-17,Fully Paid,n,,9,Other,981xx,46,20.43,0.0993
1427,1630686,25000.0,25000.0,1,14.08%,582.75,2,12,Sales Manager,1,87500.0,Source Verified,Jul-17,Fully Paid,n,,1,Credit card refinancing,681xx,28,16.22,0.1408
1428,206711,10000.0,10000.0,0,15.31%,348.18,2,11,North Shore Medical Center,3,66000.0,Not Verified,Jul-12,Fully Paid,n,  Borrower added on 07/19/12 > I will be using this loan to consolidate my high interest credit cards and pay my debt off quicker and at a lower interest rate.  Thanks for your consideration.<br>,1,debt consolidation,013xx,18,12.07,0.1531
1429,1899229,10000.0,10000.0,0,12.13%,332.77,1,9,Bilingual Advocacy Specialist,3,35000.0,Not Verified,Jun-18,Current,n,,2,Debt consolidation,323xx,9,2.54,0.1213
1430,2010098,10000.0,10000.0,0,6.67%,307.27,0,1,,1,40000.0,Not Verified,Sep-18,Current,n,,1,Credit card refinancing,700xx,17,25.87,0.0667
1431,1057001,16000.0,16000.0,1,14.46%,376.12,2,13,Owner,1,60000.0,Verified,May-16,Fully Paid,n,,4,,606xx,13,12.22,0.1446
1432,51033,15000.0,15000.0,0,16.24%,529.14,2,14,Service Specialist,1,45000.0,Not Verified,Dec-13,Fully Paid,n,,2,My Loan,852xx,3,9.81,0.1624
1433,619991,16800.0,16800.0,1,12.69%,379.6,2,11,Assistant Store Manager,1,55000.0,Source Verified,Sep-15,Charged Off,n,,2,Debt consolidation,852xx,3,18.11,0.1269
1434,806623,8000.0,8000.0,0,6.39%,244.8,0,1,RF Engineer,1,117600.0,Not Verified,Mar-15,Fully Paid,n,,2,Debt consolidation,750xx,42,16.57,0.0639
1435,553066,13725.0,13725.0,1,18.25%,350.4,4,20,Executive Assistant CIO CFO,3,45000.0,Verified,Oct-15,Fully Paid,n,,2,Debt consolidation,945xx,4,32.32,0.1825
1436,544873,12000.0,12000.0,0,11.49%,395.66,1,9,Nurse,1,72000.0,Verified,Nov-15,Fully Paid,n,,2,Debt consolidation,066xx,6,28.35,0.1149
1437,281404,13475.0,13475.0,0,15.61%,471.16,3,15,Forensic Technologists,2,41000.0,Verified,Oct-14,Fully Paid,n,,2,Debt consolidation,794xx,42,13.8,0.1561
1438,419453,4500.0,4500.0,0,15.61%,157.35,2,14,Machinist/Welder,3,68000.0,Source Verified,Mar-14,Fully Paid,n,,2,Debt consolidation,480xx,21,10.02,0.1561
1439,637942,8000.0,8000.0,0,9.99%,258.1,1,7,Business Unit Director,1,56000.0,Source Verified,Aug-15,Fully Paid,n,,2,Debt consolidation,282xx,26,16.97,0.0999
1440,1752536,3600.0,3600.0,0,24.85%,142.85,4,22,Special Education Paraprofessional ,3,42000.0,Not Verified,Oct-17,Charged Off,n,,9,Other,088xx,30,24.51,0.2485
1441,2044423,18000.0,18000.0,1,19.92%,476.09,3,17,TEACHER,1,197347.6,Source Verified,Aug-18,Fully Paid,n,,4,Home improvement,114xx,33,2.55,0.1992
1442,1125673,10000.0,10000.0,0,12.79%,335.93,2,10,Tax Service Aide,3,35000.0,Not Verified,Sep-16,Charged Off,n,,1,Credit card refinancing,136xx,33,15.47,0.1279
1443,1108813,21000.0,21000.0,1,12.99%,477.71,2,11,Supervisor,1,100000.0,Not Verified,Apr-16,Fully Paid,n,,2,Debt consolidation,065xx,6,21.37,0.1299
1444,1323144,8000.0,8000.0,0,5.32%,240.92,0,0,Senior Engineer,1,190000.0,Not Verified,Mar-17,Current,n,,6,Major purchase,902xx,4,7.69,0.0532
1445,1024495,14975.0,14975.0,1,17.99%,380.19,3,16,Maintenance Supervisor,1,52000.0,Source Verified,Jun-16,Charged Off,n,,2,Debt consolidation,253xx,48,18.39,0.1799
1446,1678102,3000.0,3000.0,0,11.99%,99.63,1,9,,1,0.0,Not Verified,Dec-17,Current,n,,8,Moving and relocation,547xx,47,,0.1199
1447,1727254,14000.0,14000.0,1,14.08%,326.34,2,12,Owner,3,72000.0,Source Verified,Oct-17,Current,n,,2,Debt consolidation,112xx,33,14.2,0.1408
1448,621353,18000.0,18000.0,0,7.89%,563.15,0,4,Regional Sales Manager,1,90000.0,Not Verified,Sep-15,Fully Paid,n,,1,Credit card refinancing,483xx,21,15.55,0.0789
1449,602084,33600.0,33325.0,1,24.99%,986.01,5,28,,1,80000.0,Verified,Oct-15,Current,n,,1,Credit card refinancing,208xx,19,27.8,0.2499
1450,746349,11200.0,11200.0,1,15.61%,270.05,3,15,Servicing Supervisor,1,75000.0,Verified,May-15,Fully Paid,n,,2,Debt consolidation,926xx,4,26.02,0.1561
1451,1435068,4000.0,4000.0,0,12.62%,134.05,2,10,Product Builder ,3,34000.0,Verified,Jun-17,Current,n,,12,Vacation,916xx,4,11.72,0.1262
1452,1609646,14000.0,14000.0,0,15.05%,485.66,2,13,District Manager,1,130000.0,Verified,Jul-17,Current,n,,1,Credit card refinancing,754xx,42,26.75,0.1505
1453,1630421,8000.0,7950.0,0,9.44%,256.04,1,5,Css,1,60000.0,Verified,Jul-17,Fully Paid,n,,2,Debt consolidation,571xx,40,18.56,0.0944
1454,593049,6000.0,6000.0,0,13.99%,205.04,2,13,,3,25000.0,Verified,Oct-15,Fully Paid,n,,1,Credit card refinancing,334xx,9,36.97,0.1399
1455,1145095,28000.0,28000.0,1,14.49%,658.65,2,13,Sr Branch Office Admin,1,75000.0,Not Verified,Sep-16,Current,n,,4,Home improvement,770xx,42,29.2,0.1449
1456,1169195,11000.0,11000.0,0,5.32%,331.27,0,0,IT Architect,3,120000.0,Not Verified,Aug-16,Fully Paid,n,,1,Credit card refinancing,800xx,5,7.4,0.0532
1457,730155,15000.0,15000.0,1,18.55%,385.41,4,21,IT Engineer,3,54766.0,Source Verified,Jun-15,Fully Paid,n,,1,Credit card refinancing,950xx,4,22.24,0.1855
1458,1870580,20000.0,20000.0,0,10.91%,653.93,1,8,Account Executive,1,150000.0,Not Verified,Jan-18,Current,n,,2,Debt consolidation,331xx,9,14.74,0.1091
1459,550159,10000.0,10000.0,0,6.24%,305.31,0,1,Hiring and training coordinator ,3,35000.0,Not Verified,Oct-15,Fully Paid,n,,2,Debt consolidation,104xx,33,20.13,0.0624
1460,1131392,7100.0,7100.0,0,19.99%,263.83,3,18,Finance Administration,1,45000.0,Not Verified,Sep-16,Fully Paid,n,,2,Debt consolidation,480xx,21,30.43,0.1999
1461,81386,1200.0,1200.0,0,19.20%,44.11,3,17,Accounting Specialist,3,35000.0,Not Verified,Oct-13,Fully Paid,n,,6,Stuff,786xx,42,22.66,0.192
1462,2036880,12000.0,12000.0,1,22.35%,333.82,3,19,Director of Brand Communications,3,68000.0,Verified,Sep-18,Current,n,,2,Debt consolidation,338xx,9,36.13,0.2235
1463,469381,28000.0,28000.0,0,6.99%,864.44,0,2,Executive Director,1,425000.0,Source Verified,Dec-15,Charged Off,n,,4,Home improvement,980xx,46,2.49,0.0699
1464,1611539,22500.0,22500.0,0,10.91%,735.67,1,8,Sales Manager,1,125000.0,Not Verified,Jul-17,Current,n,,2,Debt consolidation,575xx,40,25.5,0.1091
1465,735087,20400.0,20400.0,0,9.99%,658.16,1,7,Security Major,1,56500.0,Source Verified,Jun-15,Fully Paid,n,,2,Debt consolidation,745xx,35,16.21,0.0999
1466,1459196,5500.0,5500.0,0,7.21%,170.36,0,2,Attorney,1,80000.0,Source Verified,May-17,Current,n,,1,Credit card refinancing,115xx,33,28.4,0.0721
1467,2056374,5000.0,5000.0,0,11.55%,165.0,1,8,,3,10500.0,Source Verified,Aug-18,Current,n,,9,Other,104xx,33,11.66,0.1155
1468,670396,16000.0,16000.0,0,12.69%,536.72,2,11,COO/Sr VP Operations,1,96456.0,Source Verified,Jul-15,Fully Paid,n,,9,Other,850xx,3,7.25,0.1269
1469,1200187,10000.0,10000.0,0,8.99%,317.96,1,5,Station Agent ,3,60000.0,Not Verified,Jul-16,Fully Paid,n,,2,Debt consolidation,112xx,33,1.66,0.0899
1470,1737350,30000.0,30000.0,0,16.02%,1055.01,2,14,Foreman Electrician,1,108000.0,Verified,Oct-17,Current,n,,2,Debt consolidation,984xx,46,14.94,0.1602
1471,440017,13000.0,13000.0,1,14.64%,306.82,2,12,Office Manager,1,52000.0,Verified,Feb-14,Fully Paid,n,,2,Debt consolidation,756xx,42,31.02,0.1464
1472,1042902,16000.0,16000.0,0,11.47%,527.39,1,9,LVN,1,88000.0,Not Verified,Jun-16,Fully Paid,n,,2,Debt consolidation,750xx,42,12.61,0.1147
1473,493224,9000.0,9000.0,0,11.22%,295.59,1,9,Quality Assurance Team LEad,3,43000.0,Verified,Dec-15,Fully Paid,n,,1,Credit card refinancing,010xx,18,15.94,0.1122
1474,956883,8500.0,8500.0,0,6.49%,260.48,0,1,Director Video Production,1,108000.0,Not Verified,Feb-16,Fully Paid,n,,2,Debt consolidation,740xx,35,21.77,0.0649
1475,1551670,20000.0,20000.0,1,16.02%,486.58,2,14,Operator,1,90000.0,Verified,Sep-17,Current,n,,2,Debt consolidation,308xx,10,20.31,0.1602
1476,469975,5600.0,5600.0,0,9.80%,180.18,1,7,Director of Operations,1,100000.0,Source Verified,Dec-15,Fully Paid,n,,2,Debt consolidation,322xx,9,15.1,0.098
1477,1847467,8000.0,8000.0,0,14.08%,273.74,2,12,Lab assistant II,3,100000.0,Not Verified,Jan-18,Current,n,,1,Credit card refinancing,940xx,4,17.27,0.1408
1478,967665,11000.0,11000.0,1,11.47%,241.76,1,9,Supervisor,1,98452.0,Source Verified,Feb-16,Current,n,,4,Home improvement,087xx,30,12.41,0.1147
1479,388775,20000.0,20000.0,1,13.35%,458.66,2,11,Production Coordinator ,1,52000.0,Not Verified,May-14,Current,n,,2,Debt consolidation,145xx,33,21.67,0.1335
